title,tag,link,description,date
What is EMV compliance law and should your business worry about it?,credit-cards,https://www.bankrate.com//credit-cards/business/what-is-emv-compliance-law-should-your-business-worry/,"If your business is not EMV compliant, there is risk of credit card fraud liability.","Mar 07, 2024"
I have good credit. Why don’t I qualify for that card?,credit-cards,https://www.bankrate.com//credit-cards/advice/good-credit-still-rejected-for-card/,Credit card issuers consider many factors before deciding whether to approve you.,"Dec 04, 2023"
Why I love the Bank of America Premium Rewards credit card,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-i-love-bofa-premium-rewards-card/,Here’s what to love about the Bank of America Premium Rewards card.,"Dec 05, 2023"
How credit card companies make money,credit-cards,https://www.bankrate.com//credit-cards/advice/credit-card-companies-make-money/,Credit card companies make money in a variety of ways.,"Nov 30, 2023"
Why you might want to have two grocery rewards credit cards,credit-cards,https://www.bankrate.com//credit-cards/rewards/why-you-might-want-two-grocery-rewards-credit-cards/,Spend a lot in certain rewards categories? Consider signing up for a second card.,"Nov 30, 2023"
How long should you keep a credit card open?,credit-cards,https://www.bankrate.com//credit-cards/advice/credit-card-how-long-should-i-keep/,Keep or close an account? It depends on your credit and how much it could affect your score.,"Dec 05, 2023"
What is Continental Finance — and are its cards right for you?,credit-cards,https://www.bankrate.com//credit-cards/advice/what-is-continental-finance-and-are-its-cards-right-for-you/,Continental Finance offers credit products for people with poor credit.,"Nov 30, 2023"
Why October is the best time to apply for a Southwest Rapid Rewards card,credit-cards,https://www.bankrate.com//credit-cards/news/best-month-to-apply-for-southwest-rapid-rewards-card/,This is the perfect time to work toward a Southwest Companion Pass.,"Apr 02, 2024"
5 tips to stop wasting your money on credit card interest,credit-cards,https://www.bankrate.com//credit-cards/zero-interest/stop-wasting-money-on-credit-card-interest/,Tackle your credit card interest with these tips.,"Nov 29, 2023"
Does upgrading your credit card hurt your credit score?,credit-cards,https://www.bankrate.com//credit-cards/advice/does-a-credit-card-upgrade-hurt-score/,Does switching credit cards hurt your credit? Read on to find out.,"May 06, 2024"
Unique gifts that support small businesses,credit-cards,https://www.bankrate.com//credit-cards/business/unique-gifts-that-support-small-business/,"If you want to be a unique gift giver, shopping small is the way to go.","Nov 28, 2023"
How to manage your first credit card’s low limit,credit-cards,https://www.bankrate.com//credit-cards/advice/how-to-live-with-first-credit-cards-low-limit/,Manage your low credit limit well for access to more credit later.,"Nov 29, 2023"
How to get a business credit card with an EIN only,credit-cards,https://www.bankrate.com//credit-cards/business/get-business-card-with-ein/,"Depending on your business’ revenue and size, you may be able to apply for a business credit card using your EIN only.","Apr 05, 2024"
Pros and cons of shopping with a credit card,credit-cards,https://www.bankrate.com//credit-cards/advice/pros-cons-shopping-credit-card/,"Learn how store credit cards can affect your finances and credit score, and tips to staying on top of debt.","Nov 27, 2023"
Your credit card changed issuers. What should you do?,credit-cards,https://www.bankrate.com//credit-cards/issuers/what-to-do-credit-card-changes-issuers/,New credit card issuers can cause problems for cardholders who aren’t prepared.,"Nov 29, 2023"
How many business credit cards should I have?,credit-cards,https://www.bankrate.com//credit-cards/business/owning-multiple-business-cards/,"Small-business cards have varied offerings, so by having multiple cards at your disposal, you can build a portfolio.","Jul 18, 2024"
How to choose an airline card,credit-cards,https://www.bankrate.com//credit-cards/travel/how-to-choose-an-airline-credit-card/,Is an airline credit card right for you? Here’s how to choose the best option.,"Feb 13, 2024"
Straightforward cash back makes the Chase Freedom Unlimited an easy winner for me,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-freedom-unlimited-easy-winner/,This card is an excellent card for great cash back rates and no annual fee.,"Mar 05, 2024"
5 ways to maximize value with your Citi Rewards+ Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/maximize-value-with-citi-rewards-card/,Get more value from your Citi Rewards+ Card with these tips on earning and redeeming rewards.,"May 17, 2024"
Have any unused gift cards? Put them to work this holiday season.,credit-cards,https://www.bankrate.com//credit-cards/rewards/put-unused-gift-cards-to-work-this-holiday-season/,Finding and using old gift cards can help you to save money this holiday season.,"Nov 20, 2023"
Giving Tuesday: Smart ways to use credit cards to donate this year,credit-cards,https://www.bankrate.com//credit-cards/advice/giving-tuesday-smart-ways-to-use-credit-cards/,Giving Tuesday is a good time to donate with your credit card,"Nov 21, 2023"
How to earn elite airline status with credit cards,credit-cards,https://www.bankrate.com//credit-cards/travel/earn-airline-status-with-credit-cards/,Learn how you can use your credit card to earn elite status with each of the major U.S. carriers.,"Apr 25, 2024"
What assets can creditors take away in a bankruptcy?,credit-cards,https://www.bankrate.com//personal-finance/debt/what-can-creditors-take-in-a-bankruptcy/,"When filing Chapter 7, you must disclose all assets, but it doesn’t mean you can’t keep some.","Nov 20, 2023"
American Express Green Card vs. Amex EveryDay Credit Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/american-express-green-card-vs-amex-everyday/,Want to earn Amex Membership Rewards without an exorbitant fee? Consider the Green Card and Amex EveryDay.,"Nov 19, 2023"
Best business credit cards for earning points,credit-cards,https://www.bankrate.com//credit-cards/business/best-business-credit-cards-for-earning-points/,Check out our picks for the best points cards for business.,"Mar 28, 2024"
Cracking the rewards code: Insider tips for earning points during end-of-year holiday shopping,credit-cards,https://www.bankrate.com//credit-cards/rewards/reward-tips-for-holiday-shopping/,Looking to maximize your rewards this holiday season? Check out our expert tips.,"Mar 19, 2024"
Will a change to my credit card number hurt my score?,credit-cards,https://www.bankrate.com//credit-cards/advice/credit-card-number-change-hurt-credit-score/,Changing your credit card number shouldn’t affect your credit score if done properly.,"Nov 22, 2023"
Why I love the Citi Premier Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-i-love-citi-premier/,Citi Premier offers a high welcome bonus and attractive points redemptions for travelers.,"May 14, 2024"
How to maximize Citi ThankYou Points with the Citi Double Cash,credit-cards,https://www.bankrate.com//credit-cards/reviews/maximize-citi-thankyou-points-with-citi-double-cash/,Should you use your cash back as Citi ThankYou points?,"May 14, 2024"
Chase Freedom Flex vs. Chase Sapphire Preferred,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-freedom-vs-chase-sapphire-preferred/,Find out which Chase credit card is best for your spending habits.,"May 13, 2024"
"5 best credit cards for new parents: Earn high rewards on groceries, gas and more",credit-cards,https://www.bankrate.com//credit-cards/advice/best-credit-cards-new-parents/,"See our best card picks for new parents, plus alternatives to feed and fuel growing families.","May 13, 2024"
How to change the name on your credit card,credit-cards,https://www.bankrate.com//credit-cards/advice/how-to-change-name-on-credit-cards/,Reach out to your credit card issuer to request a name change on your card.,"Nov 22, 2023"
Amex Gold vs. Chase Sapphire Preferred,credit-cards,https://www.bankrate.com//credit-cards/reviews/amex-gold-vs-chase-sapphire-preferred/,The Amex Gold or Chase Sapphire Preferred are great travel cards. Learn which is best for you.,"May 13, 2024"
Q4 2022 Chase Freedom Flex categories: another good quarter ahead,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-freedom-flex-q4-2022-categories/,The Chase Freedom Flex’s fourth-quarter 2022 bonus categories look like winners.,"Apr 23, 2024"
Should you give income updates to your credit card issuers?,credit-cards,https://www.bankrate.com//credit-cards/advice/income-updates-to-your-credit-card-issuer/,"If your credit card issuer asks for an income update, you can choose how to respond.","Nov 22, 2023"
Capital One Quicksilver vs. Citi Double Cash Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-quicksilver-vs-citi-double-cash/,"The Citi Double Cash earns the most rewards, but the Capital One Quicksilver offers some additional benefits that might be more valuable to some cardholders.","May 14, 2024"
Which credit cards earn rewards for Airbnb and VRBO stays?,credit-cards,https://www.bankrate.com//credit-cards/travel/airbnb-vrbo-credit-cards/,Learn some of the best ways to earn cash back on Airbnb and VRBO.,"Apr 23, 2024"
Chase Freedom Unlimited: Ways to use the $200 cash sign-up bonus,credit-cards,https://www.bankrate.com//credit-cards/reviews/chase-freedom-unlimited-sign-up-bonus/,"The cash bonus can be redeemed for a cash deposit, statement credits, gift cards, charity donations and more.","Apr 23, 2024"
Is the Capital One Platinum Card worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/who-should-get-capital-one-platinum-card/,The Capital One Platinum Card can help you build your credit.,"Oct 26, 2023"
Guide to credit card minimum payments,credit-cards,https://www.bankrate.com//credit-cards/advice/guide-to-credit-card-minimum-payments/,"Learn why it’s a good idea to pay more than the minimum every month, if you can.","Oct 25, 2023"
Can you pay rent with a credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/use-credit-card-to-pay-rent/,"Paying rent with a credit card can be a quick way to earn rewards, but beware of the risks before you decide.","Oct 26, 2023"
Should I put medical bills on a credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/should-i-put-medical-bills-credit-card/,"Medical bills can be overwhelming, but credit cards may not be the solution.","Nov 20, 2023"
What you need to know about your credit score,credit-cards,https://www.bankrate.com//credit-cards/advice/what-is-a-credit-score/,"This guide goes over the main determinants of your credit score, which factors matter the most and more.","May 13, 2024"
Is the Ink Business Unlimited worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-ink-business-unlimited-worth-it/,The Ink Business Unlimited is better for business owners who prefer flat rewards.,"Feb 09, 2024"
Is the Citi Double Cash Card worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-the-citi-double-cash-card-worth-it/,The Citi Double Cash has both cash back rewards and an intro APR offer for balance transfers.,"Jan 18, 2024"
Can you earn rewards on train travel?,credit-cards,https://www.bankrate.com//credit-cards/travel/can-i-earn-rewards-on-train-travel/,"If you travel by train, you could also plan to earn rewards on the travel","Oct 24, 2023"
Using credit card points for long weekend trips,credit-cards,https://www.bankrate.com//credit-cards/travel/using-credit-cards-for-long-weekend-trips/,"Use your credit card points for a weekend getaway — spots like the Florida Keys, Sedona or New York City. Save money by using your points for flights, hotels and rental cars.","Nov 01, 2023"
Coinbase Card: Everything you need to know,credit-cards,https://www.bankrate.com//credit-cards/reviews/the-coinbase-visa-debit-card-everything-you-need-to-know/,"Learn more about the card’s fees, features and more.","Apr 23, 2024"
5 things to know about using a credit card for online gambling,credit-cards,https://www.bankrate.com//credit-cards/rewards/using-cards-for-online-gambling/,"Even if you can use your credit card for online gambling, it probably isn’t a good idea.","Apr 23, 2024"
How to maximize credit cards for cheaper accommodation this holiday season,credit-cards,https://www.bankrate.com//credit-cards/travel/save-on-holiday-accomodations-with-credit-card/,"If you have a few travel rewards credit cards in your wallet, you should maximize the perks, benefits and points that come with them to leverage cheaper accommodation.","Feb 20, 2024"
Guide to the newest TD Bank credit cards,credit-cards,https://www.bankrate.com//credit-cards/issuers/td-bank-credit-card-guide/,TD Bank has added to their credit card lineup and revamped a few favorites.,"Jul 11, 2024"
Amex Blue Business Cash Card benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/amex-blue-business-cash-card-benefits-guide/,"The Amex Blue Business Cash Card comes with handy benefits, including a $250 welcome bonus, 0% intro APR and no annual fee.","Nov 21, 2023"
Best credit cards for students with no credit,credit-cards,https://www.bankrate.com//credit-cards/building-credit/no-credit-student-cards/,Find out which card offers are available to students with no credit history.,"Apr 23, 2024"
How I used my Ink Business Preferred card’s sign-up bonus,credit-cards,https://www.bankrate.com//credit-cards/reviews/ink-business-preferred-sign-up-bonus/,Find out how one writer redeemed her points for international travel.,"Oct 30, 2023"
Should you pay off debt with the BankAmericard?,credit-cards,https://www.bankrate.com//credit-cards/reviews/should-you-pay-off-debt-with-bankamericard/,"With an intro APR for balance transfers and no annual fee, the BankAmericard is a good option for paying down debt.","Feb 28, 2024"
10 things to do when you get the Amex Business Platinum Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/what-to-do-after-getting-amex-business-platinum/,Take advantage of all the perks the Amex Business Platinum Card has to offer.,"Apr 26, 2024"
"How these Amex cards got me almost $2,000 in benefits last year",credit-cards,https://www.bankrate.com//credit-cards/reviews/how-amex-cards-got-me-2000-in-benefits/,"Round-up of Amex cards, including the Aspire, Blue Business, Business Platinum, Marriott Bonvoy Brilliant.","Nov 15, 2023"
Capital One Quicksilver: A great starter card that kept me happy for a long time,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-i-like-the-capital-one-quicksilver/,"I signed up way back in 2003, but I still think this card has a lot to offer.","Jan 18, 2024"
Best Hyatt credit cards for 2023,credit-cards,https://www.bankrate.com//credit-cards/travel/best-hyatt-credit-cards/,"If you often stay at Hyatt hotels, here are some of the credit cards we recommend.","Mar 07, 2024"
Credit card hacks that don’t actually work,credit-cards,https://www.bankrate.com//credit-cards/advice/credit-card-hacks/,"Credit card hacks are popular, but do they actually work? Here’s what to know.","Apr 23, 2024"
5 times to redeem points and miles rather than pay cash,credit-cards,https://www.bankrate.com//credit-cards/travel/when-to-redeem-points-an-miles-instead-of-paying-cash/,"Sometimes, it’s better to use points and miles than pay with cash.","Oct 27, 2023"
Best high-limit business cards,credit-cards,https://www.bankrate.com//credit-cards/business/best-high-limit-business-credit-cards/,High-limit business credit cards let you earn rewards and access valuable perks.,"Jul 10, 2024"
Amazon Prime Visa vs. Bank of America Customized Cash Rewards,credit-cards,https://www.bankrate.com//credit-cards/reviews/amazon-prime-rewards-visa-vs-bank-of-america-customized-cash/,Your best credit card option may depend on your monthly spending habits.,"Feb 07, 2024"
Maximize rewards with Southwest Rapid Rewards Dining program,credit-cards,https://www.bankrate.com//credit-cards/travel/southwest-rapid-rewards-dining-guide/,Southwest Rapid Rewards members can earn points with restaurant purchases through the Southwest dining program.,"Oct 27, 2023"
How to optimize the Bank of America Premium Rewards card with Preferred Rewards membership,credit-cards,https://www.bankrate.com//credit-cards/reviews/optimize-bank-of-america-premium-rewards-card-preferred-rewards/,The Bank of America Premium Rewards card goes from average travel card to a major consideration with the Preferred Rewards membership.,"Mar 05, 2024"
Delta SkyMiles Gold American Express Card: Best ways to spend the welcome bonus,credit-cards,https://www.bankrate.com//credit-cards/reviews/delta-skymiles-gold-welcome-bonus/,"If you are considering the Delta SkyMiles gold, now is a great time to sign up. Learn about the welcome offer and the best ways to use it.","Apr 23, 2024"
Best Western Rewards guide,credit-cards,https://www.bankrate.com//credit-cards/travel/best-western-rewards-guide/,The Best Western Rewards program features plenty of attractive benefits.,"Nov 22, 2023"
Credit cards: What’s the difference between a co-signer and an authorized user?,credit-cards,https://www.bankrate.com//credit-cards/advice/authorized-user-vs-cosigner-credit-card/,What’s the difference between an authorized user and a credit card co-signer?,"Oct 19, 2023"
How to get TSA PreCheck using your credit card,credit-cards,https://www.bankrate.com//credit-cards/travel/how-to-get-tsa-precheck-using-credit-card/,A TSA PreCheck credit card benefit can save you time and money at the airport.,"Apr 23, 2024"
Bank of America Premium Rewards credit card vs. Chase Sapphire Preferred,credit-cards,https://www.bankrate.com//credit-cards/reviews/boa-premium-rewards-vs-chase-sapphire-preferred/,"If you’re looking for a travel credit card with a low annual fee, you should check out the Bank of America Premium Rewards credit card and the Chase Sapphire Preferred.","Oct 20, 2023"
What to state as income on a student credit card application,credit-cards,https://www.bankrate.com//credit-cards/building-credit/what-to-put-for-income-on-student-credit-card-application/,"If you’re a student without a steady job, you can still get a credit card by listing financial aid and regular deposits from your parents as income.","Apr 23, 2024"
Citi Double Cash Card vs. Chase Freedom Unlimited,credit-cards,https://www.bankrate.com//credit-cards/reviews/citi-double-cash-card-vs-chase-freedom-unlimited/,"Cash rewards cards with balance transfers offers generate budget savings, but be sure to compare all the details.","Mar 06, 2024"
What is a cash advance?,credit-cards,https://www.bankrate.com//credit-cards/advice/what-is-cash-advance/,A cash advance is a short-term cash loan against the line of credit on your credit card.,"Oct 20, 2023"
Capital One Quicksilver vs. Discover it Balance Transfer,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-quicksilver-vs-discover-it-balance-transfer/,The Quicksilver vs. the Discover it Balance Transfer comes down to which card has the best rewards structure and 0 percent intro APR offer.,"Oct 24, 2023"
Credit card application rules by issuer,credit-cards,https://www.bankrate.com//credit-cards/issuers/credit-card-application-rules-by-issuer/,"There are a litany of rules around approvals, welcome bonus eligibility and the number of cards you can have.","Nov 30, 2023"
Best credit cards for large purchases,credit-cards,https://www.bankrate.com//credit-cards/rewards/best-credit-cards-for-large-purchases/,"If you’re paying for a large purchase with a credit card, use a card with a low APR or a generous rewards system.","Apr 23, 2024"
"Where to shop small in Richmond, Virginia",credit-cards,https://www.bankrate.com//credit-cards/business/small-business-saturday-guide-richmond/,Where to go to support local RVA businesses this Small Business Saturday,"Nov 14, 2023"
"Shop Small: Where to shop locally in Charlottesville, VA",credit-cards,https://www.bankrate.com//credit-cards/business/small-business-saturday-guide-charlottesville/,"This Small Business Saturday, support Charlottesville’s downtown and art districts.","Apr 04, 2024"
Why the Citi Double Cash card is good for first-time card owners,credit-cards,https://www.bankrate.com//credit-cards/reviews/citi-double-cash-great-first-card/,The Double Cash card helped ease me into the credit cards world and earn rewards without putting in too much effort.,"Jan 23, 2024"
Why is good credit so important?,credit-cards,https://www.bankrate.com//credit-cards/advice/why-is-good-credit-so-important/,Here’s what you need to do to get your score within a good credit range.,"May 13, 2024"
9 common credit card fees and how to avoid them,credit-cards,https://www.bankrate.com//credit-cards/advice/avoid-common-credit-card-fees-2/,Avoiding these credit card fees can help you maximize your credit card and maintain great credit long-term.,"Mar 05, 2024"
How to shop at Amazon with your Capital One Quicksilver Cash Rewards points,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-quicksilver-cash-rewards-points-amazon/,The Capital One Quicksilver Cash Rewards Credit Card is a great choice if you want a no-annual-fee card with a simple earning and redemption structure.,"Nov 03, 2023"
Is the Chase Freedom Flex worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-the-chase-freedom-flex-worth-it/,Learn how the quarterly bonus structure works and how it compares to other options.,"Apr 23, 2024"
Cash back is Chase cardholders’ favorite credit card reward,credit-cards,https://www.bankrate.com//credit-cards/reviews/cash-back-is-chase-cardholders-favorite-reward/,Cash back is Chase cardholders’ most popular credit card reward due to its ease.,"Apr 04, 2024"
Why I downgraded my Citi Premier and got the Amex Gold,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-you-should-consider-amex-gold-over-citi-premier/,"I got over $3,500 in value from my Amex Gold during the first year alone.","Jan 18, 2024"
Capital One Spark Cash Plus vs. The Plum Card from American Express,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-spark-cash-vs-plum-card-amex/,"Although differing in rewards structure, both the Capital One Spark Cash Plus and the Plum Card from American Express are solid options for business charge cards.","Mar 15, 2024"
Best cash back credit card bonus offers,credit-cards,https://www.bankrate.com//credit-cards/cash-back/best-cash-back-card-bonuses/,Check out some of the best cash back cards available and their bonuses.,"Mar 05, 2024"
What is an unsecured credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/what-is-an-unsecured-credit-card/,Unsecured credit cards don’t require a security deposit for approval and cover a wide range of card types.,"Oct 19, 2023"
Why I love the Amex Gold,credit-cards,https://www.bankrate.com//credit-cards/reviews/why-i-love-amex-gold/,The American Express Gold Card is an excellent card for those looking to earn more points on everyday purchases.,"Jun 28, 2024"
A hot travel trend – the “hush” getaway: Expert tips ahead of holiday travel,credit-cards,https://www.bankrate.com//credit-cards/news/the-hush-getaway/,Planning a hush getaway this holiday season? Here’s what you need to know.,"Oct 18, 2023"
What is a prepaid card and how does it work?,credit-cards,https://www.bankrate.com//credit-cards/building-credit/prepaid-cards-and-how-they-work/,"Prepaid cards can be used to make purchases much like a debit or credit card, but you only have access to the money you have loaded onto the card ahead of time.","Oct 19, 2023"
What you need to know about the Southwest Rapid Rewards Plus anniversary bonus,credit-cards,https://www.bankrate.com//credit-cards/reviews/southwest-rapid-rewards-plus-anniversary-bonus/,The Southwest Rapid Rewards Plus bonus can help make up for the card’s $69 annual fee.,"Mar 15, 2024"
Discover it® Secured Credit Card benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/discover-it-secured-benefits-guide/,The Discover it Secured is a terrific choice if you have no credit history or a low score.,"Apr 23, 2024"
Guide to the World of Hyatt Business Credit Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/world-of-hyatt-business-card-guide/,The World of Hyatt Business card works well for busy business owners.,"Mar 07, 2024"
Citi Custom Cash vs. Amex Blue Cash Preferred,credit-cards,https://www.bankrate.com//credit-cards/reviews/citi-custom-cash-card-vs-blue-cash-preferred-amex/,Both cards offer some of the most generous rewards structures in the industry.,"Oct 19, 2023"
How holiday travel will look different in 2023,credit-cards,https://www.bankrate.com//credit-cards/travel/outlook-for-holiday-travel/,"Travel demand is high this holiday season, causing big crowds and high prices.","Feb 20, 2024"
Maximize your credit card rewards: How playing the field can pay off,credit-cards,https://www.bankrate.com//credit-cards/rewards/maximizing-credit-cards-brand-disloyalty/,Maximize rewards by being disloyal,"Apr 23, 2024"
Pros and cons of being an authorized user on a credit card,credit-cards,https://www.bankrate.com//credit-cards/building-credit/pros-cons-being-an-authorized-user/,"Becoming an authorized user can help you build credit, but there are pitfalls to consider as well.","Sep 05, 2024"
What should I do if I find someone’s credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/find-someones-credit-card/,Found a lost credit card? Here’s what you should do next.,"Dec 08, 2023"
Is the American Express Green Card worth the $150 annual fee?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-amex-green-card-worth-it/,Learn more about the American Express Green Card and all its benefits.,"Apr 23, 2024"
5 benefits you need from a travel credit card,credit-cards,https://www.bankrate.com//credit-cards/travel/benefits-needed-from-travel-card/,These travel card benefits will help you save on travel costs and everyday expenses.,"Apr 23, 2024"
Can credit card companies tell if you lie on an application?,credit-cards,https://www.bankrate.com//credit-cards/advice/lying-on-credit-card-application/,"Lying on your application can have serious consequences, so think twice before you submit.","Dec 11, 2023"
What are annual travel credits and how do they work?,credit-cards,https://www.bankrate.com//credit-cards/travel/what-are-annual-travel-credits/,Credit card annual travel credits can offset card fees – but only if you use them.,"May 14, 2024"
Can you get a credit card you’ve had before?,credit-cards,https://www.bankrate.com//credit-cards/advice/apply-for-credit-cards-again-same-twice/,"You can typically apply for the same card you had before, but with restrictions.","Mar 05, 2024"
Do I need credit card travel insurance?,credit-cards,https://www.bankrate.com//credit-cards/travel/travel-insurance-guide/,Here’s everything you need to know about credit card travel insurance.,"Apr 23, 2024"
How to send money with a credit card,credit-cards,https://www.bankrate.com//credit-cards/advice/how-to-send-money-with-a-credit-card/,"Pros and cons of sending money with a card, including fees, interest rates and lower-cost alternatives","Dec 08, 2023"
Best IHG credit cards,credit-cards,https://www.bankrate.com//credit-cards/travel/best-ihg-credit-cards/,"Some of the offers below are no longer available and may be out of date. With more than 5,000 properties around the globe, the International Hotel Group (IHG) has a hotel or resort for everyone, no matter [...]","Nov 09, 2023"
Why the American Express Green Card is great for flexible spending,credit-cards,https://www.bankrate.com//credit-cards/reviews/amex-green-card-flexible-spending/,The Amex Green card offers several different payment options and a very generous rewards scheme.,"Nov 08, 2023"
Bank of America Unlimited Cash Secured vs. Bank of America Customized Cash Secured,credit-cards,https://www.bankrate.com//credit-cards/reviews/bank-of-america-unlimited-cash-secured-vs-customized-cash-secured/,Which Bank of America secured credit card would work better for you?,"Nov 08, 2023"
Why the Citi Double Cash is a great cash back card for paying off debt,credit-cards,https://www.bankrate.com//credit-cards/reviews/citi-double-cash-great-for-paying-off-debt/,The Citi Double Cash Card has an outstanding 0 percent balance transfer offer.,"Nov 10, 2023"
"Celebrate Small Business Saturday at these local shops near Bismarck, North Dakota",credit-cards,https://www.bankrate.com//credit-cards/business/small-business-saturday-guide-bismarck/,Bismarck is home to many local businesses. Here are a few you may want to visit.,"Nov 15, 2023"
Upgrade Cash Rewards Elite Visa benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/upgrade-cash-rewards-elite-visa-benefits-guide/,The new Upgrade Cash Rewards Elite Visa combines features of both a personal loan and traditional credit card — and also offers rewards on purchases.,"Nov 07, 2023"
A shopper’s guide to earning rewards on Small Business Saturday 2023,credit-cards,https://www.bankrate.com//credit-cards/rewards/guide-to-earning-rewards-on-small-business-saturday/,"Earn rewards while giving back to small businesses on Saturday, Nov. 25, 2023.","Nov 14, 2023"
Credit card balances set another record in Q3 2023,credit-cards,https://www.bankrate.com//credit-cards/news/credit-card-balances-set-another-record-in-third-quarter/,Credit card debt has soared 40 percent in less than three years. Should we care?,"Nov 10, 2023"
Is the Capital One Savor card worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-capital-one-savor-cash-rewards-worth-it/,The Capital One Savor is the ultimate card choice for food lovers and fun seekers but comes with an annual fee.,"Nov 08, 2023"
Why I’m skipping Black Friday for Small Business Saturday,credit-cards,https://www.bankrate.com//credit-cards/business/why-im-skipping-black-friday/,"This year, I want to be intentional about shopping small.","Nov 13, 2023"
What are Hilton Honors points worth?,credit-cards,https://www.bankrate.com//credit-cards/travel/hilton-honors-points-value/,"The Hilton Honors program features more than 6,200 properties around the globe, which makes it one of the largest hotel loyalty programs worldwide. Free night awards start at 5,000 points and go all the [...]","Apr 10, 2024"
Guide to Marriott Bonvoy,credit-cards,https://www.bankrate.com//credit-cards/travel/guide-to-marriott-rewards/,Here’s how frequent hotel-goers can earn and redeem rewards with Marriott Bonvoy.,"Oct 12, 2023"
Survey: 77% of holiday travelers are adjusting their plans this year due to inflation and rising costs,credit-cards,https://www.bankrate.com//credit-cards/news/survey-holiday-travel/,What would you do this holiday season to save money on your vacation?,"Oct 16, 2023"
American Express Green Card benefits guide,credit-cards,https://www.bankrate.com//credit-cards/reviews/amex-green-card-benefits-guide/,A benefits guide to the American Express Green Card.,"Oct 16, 2023"
How to use rewards points to save on holiday travel,credit-cards,https://www.bankrate.com//credit-cards/rewards/how-to-use-rewards-points-to-save-on-holiday-travel/,How to save on holiday travel by booking early and finding the best rewards value.,"Apr 23, 2024"
United MileagePlus guide,credit-cards,https://www.bankrate.com//credit-cards/travel/united-mileage-plus-guide/,United’s MileagePlus loyalty program could bring you plenty of savings on travel with United Airlines and its partners.,"Apr 23, 2024"
Average cost of credit card processing fees,credit-cards,https://www.bankrate.com//credit-cards/business/merchants-guide-to-credit-card-processing-fees/,What are credit card processing fees and why do they vary?,"Oct 16, 2023"
Signing up for this credit card has earned me $814 and counting,credit-cards,https://www.bankrate.com//credit-cards/reviews/signing-up-for-a-lucrative-credit-card/,I’m closing in on $1K in added value after signing up for this credit card in 2023.,"Oct 12, 2023"
Is redeeming rewards for gift cards a good idea?,credit-cards,https://www.bankrate.com//credit-cards/rewards/redeeming-rewards-for-gift-cards-value/,Many issuers offer gift cards in for rewards — but are the redemptions worthwhile?,"Apr 23, 2024"
Petal 1 vs. Petal 2 Visa Credit Card,credit-cards,https://www.bankrate.com//credit-cards/reviews/petal-1-vs-petal-2-visa-credit-card/,Find out how the Petal 1 and Petal 2 Visa Credit Card compare.,"Oct 12, 2023"
How much does Amazon Prime cost?,credit-cards,https://www.bankrate.com//credit-cards/advice/amazon-prime-cost/,Your guide to the costs and benefits of Amazon Prime.,"Jan 16, 2024"
Is the Chase Instacart Mastercard worth it?,credit-cards,https://www.bankrate.com//credit-cards/reviews/is-the-chase-instacart-mastercard-worth-it/,Read on to determine if the Instacart Mastercard’s rewards and benefits are worth it for you.,"Jan 11, 2024"
Citi Double Cash vs. Chase Freedom Flex,credit-cards,https://www.bankrate.com//credit-cards/reviews/citi-double-cash-card-vs-chase-freedom/,Find out how the Citi Double Cash and Chase Freedom Flex compare,"Jan 23, 2024"
Is the Capital One Spark Cash Plus worth the $150 annual fee?,credit-cards,https://www.bankrate.com//credit-cards/reviews/capital-one-spark-cash-plus-worth-it/,How much do you have to spend to make the Capital One Spark Cash Plus worth its $150 annual fee?,"Mar 15, 2024"
What credit score do you need for a credit card?,credit-cards,https://www.bankrate.com//credit-cards/advice/what-credit-score-for-credit-card/,"A look into what impacts your credit score, plus what credit score you need to qualify for different types of credit cards.","Oct 19, 2023"
